id,location_id,source,has_room,acco_type_id,shortname,is_bookable,name,website,lang,phone
640924AF0FB21D3BBB06F0E661710AD6_REDUCED,1248,LTS,FALSE,BedBreakfast,Apartments Villa Rosa,FALSE,Apartments Villa Rosa,http://www.apartmentsvillarosa.it,it,390471794291
C0DFA12A76D911D18F2900A02427D15E_REDUCED,1249,LTS,FALSE,BedBreakfast,Apartments Villa Sella,FALSE,Apartments Villa Sella,http://www.villasella.com,it,390471794393
72CF1C70568211D4ADB500E07D7BF1D1_REDUCED,1250,LTS,FALSE,BedBreakfast,Apartments Villa Sole,FALSE,Apartments Villa Sole,http://www.apvillasole.it,it,393475809430
C0DFA2ED76D911D18F2900A02427D15E_REDUCED,1251,LTS,TRUE,BedBreakfast,Apartments Villa Solinda,FALSE,Apartments Villa Solinda,http://www.villasolinda.com,it,393331921343
A2ECEA535E944DFABEE031399188DAF6_REDUCED,1252,LTS,FALSE,BedBreakfast,Apartments Villa Tannenheim,FALSE,Apartments Villa Tannenheim,http://www.villatannenheim.com,it,390471705026
A5E086F0969755A54D504C98DADBFEFC_REDUCED,1253,LTS,FALSE,BedBreakfast,Apartments Villa Valeria,FALSE,Apartments Villa Valeria,http://www.apartment4.holiday/apartment.php?ap=villa-valeria,it,390471786250
824D880929E711D599D20050DA7125DB_REDUCED,1254,LTS,FALSE,BedBreakfast,Apartments Villa Valtoi,FALSE,Apartments Villa Valtoi,http://www.villavaltoi.it,it,393666175199
0BFA1E7DC80F47DAB3B6B0B72AC6778C_REDUCED,1255,LTS,FALSE,BedBreakfast,Apartments Villa Vastlé,FALSE,Apartments Villa Vastlé,http://www.villa-vastle.com,it,390471797370
FCD6FE9E452ED30420A41C3E55D8ABF2_REDUCED,1256,LTS,FALSE,BedBreakfast,Apartments Villa Venezia,FALSE,Apartments Villa Venezia,https://www.villavenezia.it/,it,393271199516
C0DF9D5876D911D18F2900A02427D15E_REDUCED,1257,LTS,FALSE,BedBreakfast,Apartments Vintlana,FALSE,Apartments Vintlana,http://www.apartment4.holiday/apartment.php?ap=vintlana,it,390471786250
C0DF8D7576D911D18F2900A02427D15E_REDUCED,1258,LTS,FALSE,BedBreakfast,Apartments Vroni,FALSE,Apartments Vroni,http://www.hausvroni.it,it,390471793318
824D882129E711D599D20050DA7125DB_REDUCED,1259,LTS,FALSE,BedBreakfast,Apartments Waldheim,FALSE,Apartments Waldheim,http://www.apartments-waldheim.it,it,390471797242
824D893229E711D599D20050DA7125DB_REDUCED,2372,LTS,FALSE,BedBreakfast,Apartments Walter,FALSE,Apartments Walter,http://www.apartmentswalter.it,it,390471797059
DAC1C0C29857352D7E2C59E06112F230_REDUCED,1261,LTS,FALSE,BedBreakfast,Apartments Wanker,FALSE,Apartments Wanker,,it,393311988236
C0DFA2D076D911D18F2900A02427D15E_REDUCED,1262,LTS,FALSE,BedBreakfast,Apartments Week End Senoner,FALSE,Apartments Week End Senoner,http://www.asosta.it,it,390471792192
00F2C5C1F9F642EDAF5DDC127899096C_REDUCED,1263,LTS,FALSE,BedBreakfast,Apartments Wörndle,FALSE,Apartments Wörndle,http://www.appartements-woerndle.com,it,390471706842
F09A2A35E834B7CF09C488B58A00A6F0_REDUCED,1264,LTS,FALSE,BedBreakfast,Apartments Wurdengeja - Johanna,FALSE,Apartments Wurdengeja - Johanna,http://www.wurdengeja.it,it,390471678417
205828E44F25DA5D87ED5679BF8FE0DC_REDUCED,1265,LTS,FALSE,BedBreakfast,Apartments Wurdengeja - Michaela,FALSE,Apartments Wurdengeja - Michaela,http://www.wurdengeja.it,it,390471797542
0D6F0388024C729BE9027F2C6DE7AEE6_REDUCED,1266,LTS,FALSE,BedBreakfast,Apartment Sybille,FALSE,Apartment Sybille,http://www.apartment-sybille.it,it,393334720304
3B1F35DA15CF11D49EFD00105AF76E96_REDUCED,1267,LTS,FALSE,BedBreakfast,Apartments Zum Theater,FALSE,Apartments Zum Theater,http://www.residence-theater.com,it,390472632322
825220818165669A72A7DEC0AEBD2384_REDUCED,1268,LTS,FALSE,BedBreakfast,Apartment Terme,FALSE,Apartment Terme,http://www.topbooking.it,it,393737474489
2B17874A8C18F823A44376E2F7E54E2B_REDUCED,1269,LTS,FALSE,BedBreakfast,Apartment Texel,FALSE,Apartment Texel,,it,393292035266
3DB2DF496BCE59840F55654D782A627B_REDUCED,1270,LTS,FALSE,BedBreakfast,"Apartment ""Valentina""",FALSE,"Appartamento ""Valentina""",,it,393455060268
179F9A653EB60991BA792FA1AC5B17CC_REDUCED,1271,LTS,TRUE,BedBreakfast,APARTMENT VANGA,FALSE,APARTMENT VANGA,http://www.topbooking.it,it,393737474489
01E831EC296DE581EBF2DA6D7945FBD5_REDUCED,1272,LTS,FALSE,BedBreakfast,Apartment Vernel,FALSE,Appartamento Vernel,https://www.hotelvernel.com,it,390471796806
43FCCDBC42DFBE8425EF8A9BE5558858_REDUCED,1273,LTS,FALSE,BedBreakfast,Apartment Vigl Lodge,FALSE,Apartment Vigl Lodge,,it,390471356283
20529B3BC5791E576BFBBBADBFB27C8E_REDUCED,1274,LTS,FALSE,BedBreakfast,Apartment Vikoler,FALSE,Apartment Vikoler,http://apartment-vikoler.com,it,393357735754
9DEC09EC7E8B0FE90CAE72DFEB7B0807_REDUCED,1275,LTS,FALSE,BedBreakfast,APARTMENT VIKTORIA,FALSE,APARTMENT VIKTORIA,,it,393358738618
1D811ECD9DFDF19CB0ABECBC0BE8039A_REDUCED,1276,LTS,FALSE,BedBreakfast,Apartment Vitis,FALSE,Apartment Vitis,http://www.apartmentvitis.com,it,393392013872
5E56D9C87515C3C193E9D8D45796BF78_REDUCED,4053,LTS,FALSE,BedBreakfast,Apartment Volgger,FALSE,Apartment Volgger,http://www.apartment-volgger.com,it,393467857169
BD8241D24B58F98FF9BFE0485F2C46D1_REDUCED,1278,LTS,FALSE,BedBreakfast,Apartment Waldheim,FALSE,Apartment Waldheim,http://www.waldheim.it,it,390474710316
2D737DE18C19208915DD0986A0A5DAD2_REDUCED,1279,LTS,FALSE,BedBreakfast,APARTMENT WEGGENSTEIN,FALSE,APARTMENT WEGGENSTEIN,,it,393478752766
5CA7EFC11C8411D6B7690050BF12901B_REDUCED,1280,LTS,FALSE,BedBreakfast,Apartment Weissenegger,FALSE,Apartment Weissenegger,http://www.weissenegger.com,it,390471725199
55D37E7D603F4DA4A9A358D4B83BD554_REDUCED,1281,LTS,FALSE,BedBreakfast,Apartment Welscher,FALSE,Apartment Welscher,http://www.apartmentwelscher.it/index.html,it,390471613397
818A08CDA43444B6098F8F330B37C8EE_REDUCED,1282,LTS,FALSE,BedBreakfast,Apartment Wildflower,FALSE,Apartment Wildflower,,it,393491586838
C680398C98613AE7D335B423EB93410C_REDUCED,1283,LTS,FALSE,BedBreakfast,Apartment with Pool,FALSE,Apartment with Pool,,it,393408867002
EA615F2194E011D2B48C004095429786_REDUCED,1284,LTS,FALSE,BedBreakfast,Apartment Wolf,FALSE,Apartment Wolf,http://www.apartmentwolf.it,it,390473440933
A74C1D9EE1DC2592F09743DC60597A61_REDUCED,1285,LTS,FALSE,BedBreakfast,APARTMENT ZEN,FALSE,APARTMENT ZEN,,it,393356794171
0C16E28E69C76330E5BF218EE5DFC61F_REDUCED,1286,LTS,FALSE,BedBreakfast,Apartment Zimat,FALSE,Apartment Zimat,https://www.apartment-zimat.com,it,393470930881
3CF9513242AB11D4B99600E07D035C13_REDUCED,1287,LTS,TRUE,HotelPension,Apart Residence Rautal,FALSE,Apart Residence Rautal,http://www.rautal.com,it,390474501122
59450B91819C3101BCEC4482D56DDB63_REDUCED,1288,LTS,FALSE,BedBreakfast,Apartsuites Rosengarten,FALSE,Apartsuites Rosengarten,http://www.rosengarten-algund.com,it,390473443249
4F4E6DDF05B9E386BF5D24AB17A2FF44_REDUCED,1289,LTS,FALSE,BedBreakfast,Apart Vinschgau,FALSE,Schwarz Inga,http://www.apart-vinschgau.com,it,4915154807621
ACEB3F4176F011D1957100805A150B0B_REDUCED,1290,LTS,TRUE,BedBreakfast,Apart. Volgger,FALSE,Apart. Volgger,,it,390472611033
ACEB3F6176F011D1957100805A150B0B_REDUCED,1291,LTS,FALSE,BedBreakfast,Apart. Wieseneck,FALSE,Apart. Wieseneck,http://www.app-wieseneck.it,it,390472546179
2BFF34744C715FCE7D1A4A994D6083E3_REDUCED,1292,LTS,FALSE,BedBreakfast,Ap. Da Hoam,FALSE,Ap. da Hoam,,it,393423634928
44994FA813B05539DC318EA244CA2C0E_REDUCED,1293,LTS,FALSE,Farm,Apfelhof,FALSE,Apfelhof,http://www.apfelhof.it,it,393460102048
815F34D1381311D283D9080000229395_REDUCED,1294,LTS,TRUE,HotelPension,Apfelhotel Torgglerhof,FALSE,Apfelhotel Torgglerhof,http://www.apfelhotel.com,it,390473645433
32E7C28A8E7B11D181AB006097B896BA_REDUCED,1295,LTS,TRUE,Farm,Apfeloase Locherhof,FALSE,Apfeloase Locherhof,http://www.locherhof.schenna.com,it,390473945726
162746B47FA111D2A14100A0246F59E1_REDUCED,1296,LTS,FALSE,BedBreakfast,Ap. Haus zur Vogelweide,FALSE,Ap. Haus zur Vogelweide,http://www.vogelweide.com,it,390474973246
423AA3DCA7A011D19A270060973A922C_REDUCED,1297,LTS,TRUE,HotelPension,Apipura Hotel Rinner,FALSE,Apipura Hotel Rinner,http://www.hotel-rinner.it,it,390471345156
417AE670203234328D5B8825D17E1034_REDUCED,1298,LTS,FALSE,BedBreakfast,App. 110,FALSE,App. 110,,it,393333888817
4F8ECB000EAF11D3BC2800105ADF01B6_REDUCED,1299,LTS,FALSE,BedBreakfast,App. Abfalterer Markus,FALSE,App. Abfalterer Markus,http://www.apartments-abfalterer.it,it,390474569651
2A6D358C315C11D486470050044B7053_REDUCED,1300,LTS,TRUE,BedBreakfast,App. Agá,FALSE,App. Agá,http://www.agacorvara.it,it,390471836032
C6E81B3663EB48D20EBDD8B5D4265D21_REDUCED,2809,LTS,FALSE,BedBreakfast,App. Agenzia BelaVal Apartments,FALSE,App. Agenzia BelaVal Apartments,http://www.agenziabelaval.it,it,3904711886323
21D008E1F68611D4AF8E0050DA8CC609_REDUCED,1302,LTS,FALSE,BedBreakfast,App. Agra,FALSE,App. Agra,,it,393442061626
739D248826358A010E3AEE42751BE512_REDUCED,1303,LTS,FALSE,BedBreakfast,App. Agreiter Antonio,FALSE,App. Agreiter Antonio,,it,390471847011
80DE607BB0AEE92DCC36318937650CD6_REDUCED,1304,LTS,FALSE,Farm,App. Agriturismo Maso Runch Hof,FALSE,App. Agriturismo Maso Runch Hof,http://www.masorunch.it,it,393391704085
2A6D361F315C11D486470050044B7053_REDUCED,1305,LTS,FALSE,BedBreakfast,App. Aidin,FALSE,App. Aidin,,it,390471839697
02F959F3701B11D4AB200050DA6D1102_REDUCED,1306,LTS,FALSE,BedBreakfast,App. Aìna,FALSE,App. Aìna,,it,390471847071
C6D14CF96FBA4DF88A281E558D58D89A_REDUCED,1307,LTS,FALSE,BedBreakfast,App. Ai Sanc',FALSE,App. Ai Sanc',http://www.aisanc.it,it,393355495651
2A6D3607315C11D486470050044B7053_REDUCED,1781,LTS,FALSE,BedBreakfast,App. Albertini,FALSE,App. Albertini,http://www.hausalbertini.it,it,390471836488
2A6D3673315C11D486470050044B7053_REDUCED,1309,LTS,FALSE,BedBreakfast,App. Alexa,FALSE,App. Alexa,http://www.ciasalexa.it,it,393407540370
43D85C38D2873A6763321236B6D80732_REDUCED,1310,LTS,FALSE,Farm,App. Alfarëi,FALSE,App. Alfarëi,,it,390471839825
D432FED4702311D4AB200050DA6D1102_REDUCED,1311,LTS,FALSE,BedBreakfast,App. Alfri,FALSE,App. Alfri,http://www.alfri.it,it,390471847088
E07907D28EA2BADF276703339276BC61_REDUCED,1312,LTS,FALSE,BedBreakfast,App. Alice Nel Paese dell'Armentarola,FALSE,App. Alice Nel Paese dell'Armentarola,,it,393209388933
9F511878F0C581372F7C2FD9C8CCE92C_REDUCED,1313,LTS,FALSE,BedBreakfast,App. Alidor Dependance,FALSE,App. Alidor Dependance,http://www.pensionalidor.com,it,390471849401
85CE0F895D3811D4AAFA0050DA6D1102_REDUCED,1314,LTS,FALSE,BedBreakfast,App. Ambria,FALSE,App. Ambria,http://www.ambria.it,it,393397992790
86DB9D61547A11D3BBA90000E870A1E4_REDUCED,1315,LTS,FALSE,BedBreakfast,App. am Wiesenrand,FALSE,App. am Wiesenrand,http://www.wiesenrand.com,it,390471616744
2FCEBE12A5EF11D1977B0020AFF92726_REDUCED,1316,LTS,FALSE,Farm,App. Angererhof,FALSE,App. Angererhof,http://www.appartements-angererhof.com,it,393494931916
AE046FFB5A71ABA51E8A192B11FDD5B7_REDUCED,1317,LTS,TRUE,BedBreakfast,App. Ansitz Pfaundlerhaus - Rainer Michael,FALSE,App. Domcafé - Rainer Michael,,it,390472838277
F50EC274ED6A4303B83062322CA1D7B9_REDUCED,1318,LTS,FALSE,BedBreakfast,App. Antina,FALSE,App. Antina,http://www.garnicristin.it,it,390471836343
A99F71DD70A2AD012284B0665B6C6798_REDUCED,1319,LTS,FALSE,BedBreakfast,App. Antorè,FALSE,App. Antorè,http://www.antore.it,it,393383949399
EC5C6118704B11D4AB210050DA6D1102_REDUCED,1320,LTS,FALSE,Farm,App. Anvì,FALSE,App. Anvì,http://www.anvifarm.it,it,390471839898
EC5C61C9704B11D4AB210050DA6D1102_REDUCED,1321,LTS,FALSE,BedBreakfast,App. Aria d' Bosch,FALSE,App. Aria d' Bosch,http://www.ariadbosch.eu,it,393392787909
7E5B86B371E111D4AB230050DA6D1102_REDUCED,1322,LTS,FALSE,BedBreakfast,App. Aria d'Pre,FALSE,App. Aria d'Pre,http://www.ariadpre.it,it,390471839585
8D7875857F0D11D4AB3A0050DA6D1102_REDUCED,1323,LTS,TRUE,Farm,App. Arslada,FALSE,App. Arslada,http://www.arslada.it,it,390471847347
2EACAE92C16EBF1CB06D3E4E06F38CFE_REDUCED,1324,LTS,FALSE,BedBreakfast,Appartamenti Duomos,FALSE,Appartamenti Duomos,,it,393385200208
7CFC3BE7CEFC7D9D9B72E20005E7BE04_REDUCED,1325,LTS,FALSE,BedBreakfast,Appartamenti Irene,FALSE,Appartamenti Irene,,it,393341456437
92ABFBBED8EC12CA0E6B6A5D92191FC7_REDUCED,1326,LTS,FALSE,BedBreakfast,Appartamenti Isarco,FALSE,Appartamenti Isarco,http://www.appartamenti-isarco.eu,it,393478588813
9E2935F96381E2BA90EBF8CC0935D7A0_REDUCED,1327,LTS,FALSE,BedBreakfast,Appartamenti Martina,FALSE,Appartamenti Martina,http://www.appartamentimartina.it,it,393476579983
1E73C67703CEA6DDEABE7D9BD83B71F2_REDUCED,1328,LTS,FALSE,BedBreakfast,Appartamentino Frundsberg,FALSE,Appartamentino Frundsberg,,it,393664130618
656D919585CFBEB9200129850F4D2421_REDUCED,1329,LTS,FALSE,BedBreakfast,Appartamentino in riva al Passirio,FALSE,Appartamentino in riva al Passirio,,it,393477678479
7F609CB28CB778124E591F7BD7D9FB7B_REDUCED,1330,LTS,FALSE,BedBreakfast,Appartamento 23,FALSE,Appartamento 23,,it,393480572522
0AF6A8214DAF89F0B32117B3190BBCCC_REDUCED,1331,LTS,FALSE,BedBreakfast,Appartamento Beniamino,FALSE,Appartamento Beniamino,,it,393405555491
66D6A3A14AC4A5F36A4AA0B74F167E25_REDUCED,1332,LTS,FALSE,BedBreakfast,Appartamento Birkenhof,FALSE,Appartamento Birkenhof,,it,393357243728
695518722A1A48A39564B4235B19BEA9_REDUCED,1333,LTS,FALSE,BedBreakfast,APPARTAMENTO BRENNERO,FALSE,APPARTAMENTO BRENNERO,,it,393385277229
D97378F18353DBE042B0AF2B814FC0D6_REDUCED,1334,LTS,FALSE,BedBreakfast,Appartamento Bruni,FALSE,Appartamento Bruni,,it,393471715381
C32F3C6A45EA3F97803CE0FFB9CECA96_REDUCED,1335,LTS,FALSE,BedBreakfast,Appartamento Centro Terme Merano,FALSE,Appartamento Centro Terme Merano,,it,4915228552490
D812E1D102A60E8D017D5D2FF083C5AE_REDUCED,1336,LTS,FALSE,BedBreakfast,Appartamento con giardino a due passi dal centro,FALSE,Appartamento con giardino a due passi dal centro,,it,393389957465
B9AD0227F1DD099E0D0CA81DCD704E81_REDUCED,1337,LTS,FALSE,BedBreakfast,APPARTAMENTO IN CENTRO,FALSE,APPARTAMENTO IN CENTRO,,it,393475576059
D029CF4CCEC874EA7BB6F5C262FF36D2_REDUCED,1338,LTS,FALSE,BedBreakfast,Appartamento Kronplatz,FALSE,Appartamento Kronplatz,,it,393356217758
16B3C0808F5D9E452CB5FBAAC9646DB2_REDUCED,1339,LTS,FALSE,BedBreakfast,Appartamento Kurze Wand 1,FALSE,Appartamento Kurze Wand 1,,it,390510397461
554F2916F71D2516DF8BC357034835D6_REDUCED,1340,LTS,FALSE,BedBreakfast,Appartamento Laura,FALSE,Appartamento Laura,,it,393332122152
30B669195EEBB420062E875C7105B0CA_REDUCED,1341,LTS,FALSE,BedBreakfast,APPARTAMENTO LIGEIA,FALSE,APPARTAMENTO LIGEIA,,it,393663510804
A50BDAC0E943383374DC1952EC04E061_REDUCED,1342,LTS,FALSE,BedBreakfast,Appartamento Nadia,FALSE,Appartamento Nadia,,it,393487488818
218E3948D18C32DBF37658EEB5B103BA_REDUCED,1343,LTS,FALSE,BedBreakfast,Appartamento Ospitale,FALSE,Appartamento Ospitale,https://ospitale.webnode.it/,it,393484210264
EF5008147C3CC94F677B120AD6F2ECF3_REDUCED,1344,LTS,FALSE,BedBreakfast,Appartamento panoramico Lungopassirio,FALSE,Appartamento panoramico Lungopassirio,,it,393887907383
4BA5398791897DE539B03E5961506C0C_REDUCED,1345,LTS,FALSE,BedBreakfast,APPARTAMENTO PIANI,FALSE,APPARTAMENTO PIANI,,it,393479351120
A5EEDC76AD2E21351010951B13DC6100_REDUCED,1346,LTS,FALSE,BedBreakfast,Appartamento QuindiCi,FALSE,Appartamento QuindiCi,,it,393405555491
98809A4D87E8D1572F2273D4F847807D_REDUCED,1347,LTS,FALSE,BedBreakfast,Appartamento Riscone Nuvola di Plan,FALSE,Appartamento Riscone Nuvola di Plan,,it,393346398116
66A5E74E4C068753E02B4A7A6469FE22_REDUCED,1348,LTS,FALSE,BedBreakfast,APPARTAMENTO ROGGIA,FALSE,APPARTAMENTO ROGGIA,,it,393385277229
EC5FBB13DAD93FDC7F92833E14E22A99_REDUCED,1349,LTS,FALSE,BedBreakfast,APPARTAMENTO RUDY,FALSE,APPARTAMENTO RUDY,,it,393472226282
DB2AA6A038E0AB2E949D0E6AA4F187FF_REDUCED,1350,LTS,FALSE,BedBreakfast,APPARTAMENTO TALVERA,FALSE,APPARTAMENTO TALVERA,http://www.bobiost.it,it,393398369913
A5988B836B785671277CEDDA7408B660_REDUCED,1351,LTS,FALSE,BedBreakfast,Appartamento Vacanze Cavour,FALSE,Appartamento Vacanze Cavour,,it,393489214153
62A5A5862C79C8FEDBB91E60A60CDDFB_REDUCED,1352,LTS,FALSE,BedBreakfast,Appartamento Venturoli Piero,FALSE,Appartamento Venturoli Piero,,it,393492315756
FECF8FDCEFF0697BF38390B6C0DB1380_REDUCED,1353,LTS,FALSE,BedBreakfast,Appartamento via Castel Gatto,FALSE,Appartamento via Castel Gatto,,it,393479316006
C7BC4FD71BAB08664FEDB8CD31082F95_REDUCED,1354,LTS,FALSE,BedBreakfast,APPARTAMENTO VITTORIO VENETO 58,FALSE,APPARTAMENTO VITTORIO VENETO 58,,it,393920670078
3F26D383EC3443D099CE6B1976EFF2F1_REDUCED,1355,LTS,FALSE,BedBreakfast,Appartaments Alpi,FALSE,Appartaments Alpi,http://www.appartaments.it,it,393494432205
C71D153D9C7E918291A285C10C14B001_REDUCED,1356,LTS,FALSE,BedBreakfast,Appartaments Natzler Veronika,FALSE,Appartaments Veronika Natzler,,it,393485664759
824D85F629E711D599D20050DA7125DB_REDUCED,1357,LTS,TRUE,HotelPension,AppartChalet La Rondula,FALSE,AppartChalet La Rondula,http://www.rondula.it,it,390471796196
39DD804A1573A1360A25D7B4353EF1EC_REDUCED,1358,LTS,FALSE,BedBreakfast,Appartement 2. Heimat,FALSE,Appartement 2. Heimat,,it,436643212561
194040C1C1753D53239DAD9869D5C55E_REDUCED,5066,LTS,FALSE,BedBreakfast,Appartement 4 Cime,FALSE,Appartamento 4 Cime,,it,393342906930
0BB097827AC108108F4888F9D84572D4_REDUCED,1360,LTS,FALSE,BedBreakfast,Appartement 7,FALSE,Appartement 7,http://www.appartement7.it,it,393496343900
E650C2223DC111D29536004F56000ECA_REDUCED,1361,LTS,FALSE,BedBreakfast,Appartement Alpenblick,FALSE,Appartamento Alpenblick,,it,390474497237
B2D5F352CE2611D1BAAA00805A13E75D_REDUCED,1362,LTS,FALSE,BedBreakfast,Appartement Alpengruß,FALSE,Appartamenti Alpengruß,http://www.alpengruss.it,it,393471209605
DFEA08D9FB980A21FBA9623129D586C8_REDUCED,1363,LTS,FALSE,BedBreakfast,Appartement am Bach,FALSE,Appartement am Bach,http://www.traum-ferienwohnungen.de/393309,it,491728423439
32E7C15C8E7B11D181AB006097B896BA_REDUCED,1364,LTS,TRUE,HotelPension,Appartement Andreas Hofer,FALSE,Apartamento Andreas Hofer,http://www.appartement-schenna.com,it,393296528151
C57912B463B611D4AAEE00105A4AB73F_REDUCED,1365,LTS,FALSE,HotelPension,Appartementanlage Silvester Residence,FALSE,Appartamenti Silvester Residence,http://www.app-silvester.it,it,390472779022
67077F451422572F0F0F9AC5A7685EF6_REDUCED,1366,LTS,FALSE,BedBreakfast,Appartement Bachguter,FALSE,Appartement Bachguter,http://www.appartement-bachguter.it,it,393480058147
594B1AA73DE548CE3B6F258F854E8BCA_REDUCED,1367,LTS,TRUE,BedBreakfast,Appartement Berg Diamant,FALSE,Appartamento Berg Diamant,http://www.bergdiamant.com,it,390472522037
54065C8CC4354F688B7BF78FA5580B67_REDUCED,1368,LTS,FALSE,BedBreakfast,Appartement Bergmyrthe,FALSE,Appartamento Bergmyrthe,https://www.bergmyrthe.it/de/,it,393496983270
957E83335383E463914F7CEFE28F60D2_REDUCED,1369,LTS,FALSE,BedBreakfast,Appartement Bernadette,FALSE,Appartamento Bernadette,,it,393489179792
52DE4332E27B4885ABDC03349E5AB615_REDUCED,1370,LTS,FALSE,Farm,Appartement Birkenhof,FALSE,Appartamento Birkenhof,https://www.appartement-birkenhof.com,it,390472520118
D008480994AC48E4A048AFABD86098DC_REDUCED,1371,LTS,FALSE,BedBreakfast,Appartement Christine,FALSE,Appartamenti Christine,,it,390471706534
B1610CF18F8398E38E9B186AA89516E5_REDUCED,1372,LTS,FALSE,BedBreakfast,Appartement Delia,FALSE,Appartamento Delia,,it,393931383735
5E51A5B63E98586AAF1DB5668802552A_REDUCED,1373,LTS,FALSE,BedBreakfast,Appartement Domus,FALSE,Appartement Domus,,it,393487230450
AF3EA703C8563631497597C0ADAF75B6_REDUCED,1374,LTS,FALSE,BedBreakfast,Appartement Drei Zinnen,FALSE,Appartamento Tre Cime,,it,390474710390
4937EA4112D311D5A58600609769B47E_REDUCED,1375,LTS,FALSE,BedBreakfast,Appartement Egart,FALSE,Appartamenti Egart,http://www.appartement-egart.it,it,390473633300
1E047C215D5F6863F0D7F2CDD118AE15_REDUCED,1376,LTS,FALSE,BedBreakfast,Appartement Erika,FALSE,Appartamenti Erika,,it,393478483209
9C56C9F4687E621E961CD7AC73FA0EAD_REDUCED,1377,LTS,FALSE,BedBreakfast,Appartement Fischnaller,FALSE,Appartamento Fischnaller,http://www.appartement-fischnaller.com,it,393404841097
874843C293E311D1924700805A150B0B_REDUCED,1378,LTS,TRUE,BedBreakfast,Appartement Florian,FALSE,Appartement Florian,http://www.appartementflorian.com,it,390471960074
384110B1BF1D11D1BAAA00805A13E75D_REDUCED,1379,LTS,FALSE,HotelPension,Appartement Götsch,FALSE,Appartamenti Götsch,http://www.fewo-goetsch.it,it,393495860850
95DD3173B41111D1BAAA00805A13E75D_REDUCED,1380,LTS,FALSE,HotelPension,Appartement Guntraun,FALSE,Appartamenti Guntraun,http://www.guntraun.com,it,390473967097
5D46E97276F611D1957100805A150B0B_REDUCED,1381,LTS,FALSE,HotelPension,Appartement Haidacher,FALSE,Appartement Haidacher,http://www.appartement-haidacher.com,it,393455839719
11893A1CC0CD11D2AE71004095429799_REDUCED,1382,LTS,FALSE,BedBreakfast,Appartement Haus Alber,FALSE,Appartement Haus Alber,http://www.haus-alber.com/,it,390473231502
5E146D49CB431ABD3DC5B508C7787D1F_REDUCED,1383,LTS,FALSE,Farm,Appartementhaus Gasserhof,FALSE,Appartementhaus Gasserhof,http://www.gasserhof.info,it,390473949407
A5699EAEEA3711D1BFF40000B4903BD8_REDUCED,1384,LTS,FALSE,BedBreakfast,Appartement Haus von Spinn,FALSE,Appartement Haus von Spinn,http://www.hausvonspinn.suedtirol.com,it,390473742122
41C8E32372D8FF6CC4BE5F132F56D583_REDUCED,1385,LTS,FALSE,BedBreakfast,Appartement Hell,FALSE,Appartement Hell,https://www.suedtirol.info/de/unterkuenfte/alle-unterkuenfte/appartement-hell_a_8082268https://www.suedtirol.info/de/unterkuenfte/alle-unterkuenfte/appartement-hell_a_8082268,it,393495784450
ACC5333E76F211D18F2900A02427D15E_REDUCED,1386,LTS,TRUE,HotelPension,Appartement-Hotel Abinà Lana Höhe,FALSE,Appartement-Hotel Abinà Lana Höhe,http://www.abina.it,it,390473562471
9632D97BADDB9C11EA771FBBB6B83E13_REDUCED,1387,LTS,TRUE,HotelPension,Appartement-Hotel Anthea,FALSE,Appartement-Hotel Anthea,http://www.anthea.bz.it,it,390473923668
EBB2FCA26D8311D296A900A0244EAF51_REDUCED,1388,LTS,TRUE,HotelPension,Appartement-Hotel Beatenhof,FALSE,Appartement-Hotel Beatenhof,http://www.beatenhof.com,it,390473923305
AE6264DCBDB111D1BAAA00805A13E75D_REDUCED,1389,LTS,FALSE,HotelPension,Appartement-Hotel Siegi,FALSE,Appartamenti-Hotel Siegi,http://www.siegi.it,it,390473967600
EBB2FB2E6D8311D296A900A0244EAF51_REDUCED,1390,LTS,FALSE,HotelPension,Appartement-Hotel Sissi,FALSE,Residence Sissi,http://www.residence-sissi.it,it,390473923500
86A85400CD95666D80888C4F88E4B2B9_REDUCED,1391,LTS,FALSE,BedBreakfast,Appartement Irene,FALSE,Appartement Irene,http://www.appartement-irene.it,it,393383200824
E051557C11B8D216C928D35377494ABA_REDUCED,1392,LTS,FALSE,BedBreakfast,Appartement Karnutsch,FALSE,Appartamento Karnutsch,http://www.appartement-karnutsch.com,it,393338773386
5C44D3AD4BB6A90A57E9AB4D0BBD2D2B_REDUCED,1393,LTS,FALSE,BedBreakfast,Appartement Kienzl,FALSE,Appartamento Kienzl,http://www.appartement-kienzl.com,it,390473945390
156D4E9AEB51099F2BD602EE10235347_REDUCED,1394,LTS,FALSE,BedBreakfast,Appartement Kofler,FALSE,Appartamento Kofler,http://www.appartements-kofler.info,it,393490662184
FF684A2501C394F7886133619C788842_REDUCED,1395,LTS,FALSE,BedBreakfast,Appartement König,FALSE,Appartement König,,it,393337213562
B3B925AC5B82A0089B2401AE84A872A6_REDUCED,1396,LTS,FALSE,HotelPension,Appartement Krone,FALSE,Appartamenti Krone,http://www.hotelkrone.com,it,390473236799
C4D625C1E2C7B8C9BFE1F91010B5A7D7_REDUCED,3038,LTS,FALSE,BedBreakfast,Appartement Kronplatz,FALSE,Appartement Kronplatz,http://www.biotop-appartement.it,it,39335223946
42A5E11F5C79F4CEDEFE9D6D179E34DF_REDUCED,1398,LTS,FALSE,BedBreakfast,Appartement Kronplatz,FALSE,Appartement Kronplatz,http://www.gissbach.com,it,390474551173
